fips,cases,deaths,case_pct_change,3d_rolling_case_chg,3d_rolling_case_chg_2,CTYNAME,STNAME,POPESTIMATE2019
56033,0.3280301787764474,0.0,0.24999999999999978,0.19444444444444442,0.09374999999999911,Sheridan County,Wyoming,30485.0
08013,0.3280236422273725,0.006131283032287336,0.07000000000000006,0.0841798941798942,-0.12252539912917215,Boulder County,Colorado,326196.0
21067,0.32801901272466205,0.00618903797593702,0.27710843373493965,0.21125836680053545,-0.3521591661794059,Fayette County,Kentucky,323152.0
13139,0.3277229127229861,0.0,0.9705882352941178,0.35513579820980196,7.3135908825773,Hall County,Georgia,204441.0
50027,0.32690421706440015,0.018161345392466673,0.0,0.0,-1.0,Windsor County,Vermont,55062.0
28001,0.325807187306552,0.0,0.25,0.18650793650793643,-0.7577319587628867,Adams County,Mississippi,30693.0
26115,0.32558139534883723,0.0,0.08888888888888902,0.13024882467606935,-0.2429496334380652,Monroe County,Michigan,150500.0
28005,0.32528258924941045,0.08132064731235261,0.0,1.0,0.0,Amite County,Mississippi,12297.0
27099,0.32449702960411364,0.0,0.08333333333333326,0.05808080808080818,-0.08730158730158788,Mower County,Minnesota,40062.0
18011,0.32427811270138407,0.0,0.10000000000000009,0.42115384615384616,-0.03280757097791798,Boone County,Indiana,67843.0
48445,0.32422793223636215,0.0,0.33333333333333326,0.7777777777777777,0.16666666666666652,Terry County,Texas,12337.0
12001,0.32336838349260155,0.0,0.08749999999999991,0.08581154684095853,-0.15113146551724166,Alachua County,Florida,269043.0
22077,0.32213529682466635,0.0,2.4999999999999996,0.8333333333333331,1.4999999999999996,Pointe Coupee Parish,Louisiana,21730.0
28085,0.3220800515328082,0.0,0.0,0.1157407407407407,-0.4897959183673469,Lincoln County,Mississippi,34153.0
01123,0.322045234969158,0.02477271038224292,0.08333333333333348,0.39444444444444454,0.07575757575757591,Tallapoosa County,Alabama,40367.0
13035,0.3208213025344883,0.0,0.3333333333333335,0.1777777777777778,-0.38461538461538436,Butts County,Georgia,24936.0
28029,0.32068412613575625,0.0,0.125,0.041666666666666664,inf,Copiah County,Mississippi,28065.0
22019,0.3195108043807389,0.0049155508366267526,0.5476190476190477,0.3325396825396825,0.3803533992213233,Calcasieu Parish,Louisiana,203436.0
42019,0.31939867875413225,0.01064662262513774,0.22448979591836737,0.1377948169407878,-0.4602051720112057,Butler County,Pennsylvania,187853.0
29179,0.3189792663476874,0.0,0.0,,,Reynolds County,Missouri,6270.0
13155,0.318606627017842,0.0,0.0,0.0,-1.0,Irwin County,Georgia,9416.0
42007,0.317210499667539,0.006100201916683442,0.18181818181818188,0.34199134199134185,-0.27522935779816515,Beaver County,Pennsylvania,163929.0
37015,0.31667282419380377,0.0,0.19999999999999996,0.2888888888888889,0.30000000000000004,Bertie County,North Carolina,18947.0
22025,0.31598904571308195,0.10532968190436065,0.0,0.6666666666666666,0.0,Catahoula Parish,Louisiana,9494.0
47043,0.31511826203010307,0.0,0.41666666666666674,0.16919191919191925,0.6209677419354842,Dickson County,Tennessee,53948.0
24510,0.31508534263424826,0.003369896712665757,0.23026315789473673,0.18678114860795395,0.3422720351460624,Baltimore city,Maryland,593490.0
54035,0.31494960806270994,0.0,0.125,0.08928571428571434,-0.1346153846153847,Jackson County,West Virginia,28576.0
38015,0.31372220944094703,0.0,0.034482758620689724,0.023399014778324883,-0.549193293261628,Burleigh County,North Dakota,95626.0
29027,0.31289810696645287,0.0,0.07692307692307687,0.3450854700854699,-0.4713584288052375,Callaway County,Missouri,44743.0
53039,0.31215161649944256,0.044593088071348944,0.0,0.0,-1.0,Klickitat County,Washington,22425.0
05051,0.3119151590767311,0.0,0.0,0.16410256410256405,0.0,Garland County,Arkansas,99386.0
38031,0.3115264797507788,0.0,0.0,0.0,-1.0,Foster County,North Dakota,3210.0
26065,0.31121112425873615,0.0,0.24657534246575352,0.42933325369013503,0.012424296964775872,Ingham County,Michigan,292406.0
39095,0.31049520483345316,0.007003651236844808,0.16666666666666674,0.2608058995801135,-0.18135824866153194,Lucas County,Ohio,428348.0
48167,0.3098156012614756,0.0,0.1521739130434785,0.21104209799861984,-0.1025114250974799,Galveston County,Texas,342139.0
41067,0.3091796433463211,0.0049867684410696955,0.10714285714285698,0.09935064935064937,-0.11936214380071797,Washington County,Oregon,601592.0
21165,0.30821390044691016,0.0,0.0,0.0,-1.0,Menifee County,Kentucky,6489.0
12003,0.3081136597055803,0.0,0.12500000000000022,0.08928571428571434,0.8750000000000022,Baker County,Florida,29210.0
20019,0.3076923076923077,0.0,5.862666666666667,,,Chautauqua County,Kansas,3250.0
26059,0.3069838833461243,0.02192742023900888,0.16666666666666652,0.26507936507936486,0.0,Hillsdale County,Michigan,45605.0
39103,0.30598733768762587,0.005563406139775016,0.14583333333333348,0.1429054054054054,-0.023720989870495757,Medina County,Ohio,179746.0
48219,0.3040701967768559,0.0,0.0,0.0,-1.0,Hockley County,Texas,23021.0
08085,0.3040366715000702,0.0,0.30000000000000004,0.18333333333333335,-0.05714285714285694,Montrose County,Colorado,42758.0
28163,0.30313236780060626,0.0,0.2857142857142858,0.3119047619047619,0.4395604395604398,Yazoo County,Mississippi,29690.0
05061,0.30298439630359036,0.0,0.33333333333333326,0.11111111111111109,inf,Howard County,Arkansas,13202.0
13087,0.30298439630359036,0.0,0.33333333333333326,0.27777777777777773,0.0,Decatur County,Georgia,26404.0
01093,0.3029385034837928,0.0,0.0,0.0037037037037038014,-0.9625668449197852,Marion County,Alabama,29709.0
42029,0.3028634885683319,0.0019048018148951692,0.08904109589041087,0.11192300310198866,0.014898275359328084,Chester County,Pennsylvania,524989.0
36077,0.302556603297867,0.0,0.05882352941176472,0.395798319327731,-0.22319956019791098,Otsego County,New York,59493.0
26037,0.3015264777938313,0.0,0.26315789473684226,0.23240794293425884,-0.3416615468632669,Clinton County,Michigan,79595.0
13057,0.3014224822527853,0.011593172394337894,0.1304347826086958,0.13051529790660235,0.14785441155643664,Cherokee County,Georgia,258773.0
20111,0.3012501882813677,0.0,0.11111111111111116,0.2656084656084656,0.1620370370370372,Lyon County,Kansas,33195.0
08081,0.3011367913874878,0.0,0.0,0.3333333333333333,16.273081924577372,Moffat County,Colorado,13283.0
18089,0.30072524217650926,0.010298809663579083,0.5051546391752577,0.29877703658783106,0.06962669957588052,Lake County,Indiana,485493.0
06037,0.29992707518706596,0.0053789644835940086,0.21705739692805182,0.18644419134032883,-0.02500010130416297,Los Angeles County,California,10039107.0
29051,0.2996937911264578,0.0,-0.07999999999999996,0.13019607843137262,-0.6663316582914571,Cole County,Missouri,76745.0
22039,0.29944602485402005,0.0,0.25,0.4166666666666667,0.2500000000000002,Evangeline Parish,Louisiana,33395.0
47141,0.29908405508131347,0.0,0.0,0.13725490196078427,-0.4276729559748428,Putnam County,Tennessee,80245.0
12109,0.2984826502236731,0.007556522790472736,0.29508196721311486,0.16966009076595356,0.25868539654514633,St. Johns County,Florida,264672.0
47061,0.2979072019066061,0.0,1.0,0.3333333333333333,0.0,Grundy County,Tennessee,13427.0
45061,0.29712384121701924,0.0,0.0,0.0,-1.0,Lee County,South Carolina,16828.0
01011,0.297000297000297,0.0,0.0,0.0,-1.0,Bullock County,Alabama,10101.0
26075,0.2965112611191723,0.006308750236578134,0.2702702702702704,0.3305662805662806,0.1044657198143395,Jackson County,Michigan,158510.0
51540,0.2961959971226675,0.0,0.0769230769230771,0.05341880341880353,-0.0802675585284266,Charlottesville city,Virginia,47266.0
12033,0.2953040374973297,0.0,0.16049382716049387,0.5570371959260847,0.10624383702125972,Escambia County,Florida,318316.0
51075,0.29469961689049806,0.0,0.16666666666666674,0.12222222222222223,-0.5769230769230768,Goochland County,Virginia,23753.0
55131,0.2940441360248173,0.007351103400620433,0.17647058823529416,0.09108159392789379,0.11563845050215216,Washington County,Wisconsin,136034.0
40037,0.29361595033695925,0.013981711920807584,0.16666666666666674,0.09722222222222225,0.08888888888888857,Creek County,Oklahoma,71522.0
20103,0.2935492551187651,0.0,0.19999999999999996,0.1699346405228758,-0.0893169877408061,Leavenworth County,Kansas,81758.0
54061,0.29352725069120933,0.0,0.0,0.022605363984674127,-0.7936749277786239,Monongalia County,West Virginia,105612.0
18095,0.2932800284018554,0.007717895484259352,0.3103448275862071,0.47381864623243936,-0.22128935532233884,Madison County,Indiana,129569.0
12097,0.29274705855739575,0.0026613368959763246,0.17021276595744683,0.14303174798034957,-0.26057716051469115,Osceola County,Florida,375751.0
54093,0.29244041526538966,0.0,0.0,0.0,-1.0,Tucker County,West Virginia,6839.0
47047,0.2917365618846182,0.0,0.20000000000000018,0.5666666666666668,-0.07272727272727253,Fayette County,Tennessee,41133.0
01131,0.2892123782897908,0.0,0.5,0.16666666666666666,inf,Wilcox County,Alabama,10373.0
28103,0.28799078429490255,0.0,0.0,0.16666666666666666,-0.6666666666666667,Noxubee County,Mississippi,10417.0
30093,0.286409852498926,0.0,0.11111111111111116,0.07870370370370372,-0.11851851851851891,Silver Bow County,Montana,34915.0
05045,0.28569841358019793,0.0,0.0,0.07816091954022981,-0.1321786690975384,Faulkner County,Arkansas,126007.0
41043,0.28516597430423357,0.01541437698941803,0.0277777777777779,0.050925925925925965,-0.42962962962962903,Linn County,Oregon,129749.0
23031,0.2841442682321892,0.004816004546308292,0.1132075471698113,0.15923640896701818,-0.07423712178692221,York County,Maine,207641.0
08014,0.2838288512027248,0.014191442560136238,0.11111111111111116,0.07747821350762522,-0.33984828201695694,Broomfield County,Colorado,70465.0
13199,0.28346010299050406,0.0,0.0,0.288888888888889,0.0,Meriwether County,Georgia,21167.0
18029,0.2830684621294836,0.020219175866391687,0.3999999999999999,0.21666666666666656,-0.4800000000000001,Dearborn County,Indiana,49458.0
06079,0.2825746791894345,0.0,0.03896103896103886,0.061056524583957904,-0.3453594539930973,San Luis Obispo County,California,283111.0
19081,0.28222013170272814,0.0,0.0,0.0,-1.0,Hancock County,Iowa,10630.0
08063,0.2818092151613358,0.0,1.0,0.3333333333333333,-3.0,Kit Carson County,Colorado,7097.0
36113,0.2814963092706118,0.0,0.0,0.12820512820512833,-0.6190476190476188,Warren County,New York,63944.0
02110,0.281478701444924,0.0,0.8,0.35000000000000003,3.200000000000001,Juneau City and Borough,Alaska,31974.0
28081,0.2809120277166534,0.011704667821527225,0.04347826086956519,0.12467015791823995,-0.1937093047679057,Lee County,Mississippi,85436.0
28035,0.28038506215202214,0.0,0.0,0.05360623781676418,-0.4373401534526852,Forrest County,Mississippi,74897.0
44005,0.280207597280768,0.0,0.09523809523809512,0.48517740429505135,0.07001287001286993,Newport County,Rhode Island,82082.0
13299,0.2798455252700509,0.0,1.0,0.3333333333333333,-0.33333333333333337,Ware County,Georgia,35734.0
37039,0.2796029637914162,0.034950370473927024,0.1428571428571428,0.2698412698412698,0.2142857142857142,Cherokee County,North Carolina,28612.0
35049,0.27933332446560877,0.0,0.10526315789473695,0.1187478500171999,0.24794933805380337,Santa Fe County,New Mexico,150358.0
18155,0.27904380987815086,0.0,0.0,0.6666666666666665,0.019752910768063403,Switzerland County,Indiana,10751.0
18019,0.2789471014860273,0.0,0.22222222222222232,0.22777777777777786,-0.2890173410404623,Clark County,Indiana,118302.0
28059,0.27851855978052736,0.0,0.02564102564102555,0.06766762649115583,-0.6324820802432747,Jackson County,Mississippi,143617.0
36089,0.2784481158344162,0.0,1.307692307692308,0.6303418803418803,-0.15954415954415957,St. Lawrence County,New York,107740.0
28071,0.27768007552898055,0.01851200503526537,0.07142857142857162,0.11005661005661005,0.2760617760617772,Lafayette County,Mississippi,54019.0
27157,0.27743098904147595,0.0,0.0,0.16666666666666682,0.0,Wabasha County,Minnesota,21627.0
13217,0.27741981672394045,0.0,0.40909090909090917,0.2771043771043771,0.9688995215311009,Newton County,Georgia,111744.0
08069,0.2773894014833328,0.016811478877777748,0.07608695652173902,0.07820539700011331,-0.30511621737161054,Larimer County,Colorado,356899.0
13077,0.27607754412190505,0.013467197274239272,0.10810810810810789,0.2889345867606737,0.06837750174374069,Coweta County,Georgia,148509.0
13129,0.27603816227593464,0.017252385142245915,0.06666666666666665,0.046031746031746014,-0.42000000000000026,Gordon County,Georgia,57963.0
08119,0.27572081298251144,0.0393886875689302,-0.12499999999999989,0.0059523809523809685,-0.8749999999999996,Teller County,Colorado,25388.0
31105,0.2753303964757709,0.0,0.7882709251101319,,,Kimball County,Nebraska,3632.0
24005,0.27436334409031027,0.0012086490929088557,0.22043010752688175,0.17250480862926523,-0.2229703966030333,Baltimore County,Maryland,827370.0
46067,0.274310794129749,0.0,0.0,0.0,-1.0,Hutchinson County,South Dakota,7291.0
20059,0.274036955840902,0.0,0.16666666666666674,0.05555555555555566,-0.9166666666666665,Franklin County,Kansas,25544.0
13175,0.2734194253985614,0.0,0.0,0.13888888888888892,-0.4067796610169492,Laurens County,Georgia,47546.0
19011,0.2729576915578085,0.0,0.0,0.25,-0.3076923076923077,Benton County,Iowa,25645.0
56021,0.271356783919598,0.0,0.3500000000000001,0.13421052631578956,2.7216216216216176,Laramie County,Wyoming,99500.0
19157,0.27021184608733245,0.054042369217466496,0.0,0.0,-1.0,Poweshiek County,Iowa,18504.0
13235,0.26937236239561824,0.0,0.0,0.0,-1.0,Pulaski County,Georgia,11137.0
21213,0.2692224854619858,0.05384449709239716,1.5,0.5,inf,Simpson County,Kentucky,18572.0
42107,0.2688191059642471,0.0,0.2666666666666666,0.33591269841269855,0.03693757361601868,Schuylkill County,Pennsylvania,141359.0
45039,0.26849241508927374,0.0,0.19999999999999996,0.15,0.8,Fairfield County,South Carolina,22347.0
01089,0.2681619376308965,0.0026816193763089654,0.04166666666666652,0.17732974910394272,0.04987650455715542,Madison County,Alabama,372909.0
53063,0.2677898538249955,0.007651138680714157,0.0,0.09876543209876536,-0.4633385335413418,Spokane County,Washington,522798.0
08075,0.267749564906957,0.0,0.19999999999999996,0.06666666666666665,-0.7000000000000001,Logan County,Colorado,22409.0
12095,0.2676805516085233,0.002870568918053869,0.24749163879598668,0.2069543176074892,0.039085098606501445,Orange County,Florida,1393452.0
46025,0.2676659528907923,0.0,0.0,0.49571734475374746,,Clark County,South Dakota,3736.0
26145,0.2676617385417159,0.0,0.41666666666666674,0.3932748538011696,0.0531319910514545,Saginaw County,Michigan,190539.0
19049,0.2675141514986143,0.0,0.1904761904761907,0.18636788048552755,-0.4599567099567099,Dallas County,Iowa,93453.0
18043,0.2674409719569038,0.0,0.050000000000000044,0.18516483516483517,-0.19178779069767438,Floyd County,Indiana,78522.0
12071,0.26733214201825384,0.010381830757990441,0.21176470588235285,0.2021666944923665,-0.06312783291149782,Lee County,Florida,770577.0
42003,0.2672598464694974,0.0016446759782738304,0.1206896551724137,0.1416916466381267,-0.38436088962636594,Allegheny County,Pennsylvania,1216045.0
47169,0.26586316908897556,0.0,0.0,0.6666666666666666,0.4912179992814163,Trousdale County,Tennessee,11284.0
42025,0.2648717709014989,0.015580692405970521,0.30769230769230793,0.9173789173789175,-0.06531204644412181,Carbon County,Pennsylvania,64182.0
39093,0.26465870323690505,0.006455090322851342,0.05128205128205132,0.0812658812658813,-0.3098045810298554,Lorain County,Ohio,309833.0
51081,0.2646436132674665,0.0,0.0,0.9161079745942132,,Greensville County,Virginia,11336.0
46085,0.2644802962179318,0.0,0.0,0.0,-1.0,Lyman County,South Dakota,3781.0
18159,0.2640612622128334,0.0,0.0,0.3333333333333333,0.0,Tipton County,Indiana,15148.0
50011,0.26314724100238857,0.0,0.18181818181818166,0.22991822991822994,0.022459893048128343,Franklin County,Vermont,49402.0
46135,0.26299640571578853,0.0,0.5,1.1666666666666667,0.2970922677063028,Yankton County,South Dakota,22814.0
05119,0.26281477172113055,0.0076547991763436084,0.04040404040404044,0.0384448867335084,0.06163722954767925,Pulaski County,Arkansas,391911.0
41065,0.26234914923918745,0.0,0.3999999999999999,0.5222222222222223,0.3428571428571425,Wasco County,Oregon,26682.0
19165,0.26191723415400736,0.0,0.0,0.6666666666666669,0.08764886643894343,Shelby County,Iowa,11454.0
49037,0.26130128037627387,0.0,0.0,1.0,0.36896969092933474,San Juan County,Utah,15308.0
21177,0.2612500816406505,0.0,3.0,1.0,inf,Muhlenberg County,Kentucky,30622.0
42011,0.2611809176472823,0.0,0.3414634146341464,0.1978332045763899,1.3548189341857482,Berks County,Pennsylvania,421164.0
36019,0.2609181835124557,0.0,0.23529411764705865,0.20877325289089987,0.2995945657585888,Clinton County,New York,80485.0
50025,0.26052768698782625,0.0,0.0,0.07407407407407403,0.0,Windham County,Vermont,42222.0
38071,0.26043927424255575,0.0,0.0,0.0,-1.0,Ramsey County,North Dakota,11519.0
47167,0.25974447637136966,0.0,0.0,0.14343434343434347,-0.1885714285714286,Tipton County,Tennessee,61599.0
29029,0.25915127955944284,0.021595939963286903,0.09090909090909083,0.4707792207792207,-0.6731780616078138,Camden County,Missouri,46305.0
33011,0.25897727953959593,0.004795875547029554,0.1868131868131866,0.26935578295178725,-0.053577294022588595,Hillsborough County,New Hampshire,417025.0
50019,0.25890446425269076,0.0,0.3999999999999999,0.1333333333333333,0.5999999999999996,Orleans County,Vermont,27037.0
21113,0.25870830638455145,0.0,0.2727272727272727,0.12424242424242427,2.727272727272725,Jessamine County,Kentucky,54115.0
13135,0.25847797062750333,0.002136181575433912,0.3595505617977528,0.23133566590064594,0.6638821081893698,Gwinnett County,Georgia,936250.0
35045,0.25815195469433194,0.0,0.18518518518518512,0.21156004489337824,0.2485875706214693,San Juan County,New Mexico,123958.0
28121,0.2576141069484965,0.006440352673712412,0.08108108108108114,0.08908539876281811,0.04748582663380829,Rankin County,Mississippi,155271.0
13285,0.2574297073882326,0.014301650410457367,0.19999999999999996,0.27037037037037037,0.8894117647058819,Troup County,Georgia,69922.0
28023,0.25738369474293804,0.0,3.0,1.0,-8.114756600030521,Clarke County,Mississippi,15541.0
22125,0.2569373072970195,0.0,0.0,0.0,-1.0,West Feliciana Parish,Louisiana,15568.0
50023,0.2568097382252735,0.0,0.15384615384615374,0.14572649572649574,0.10834236186348889,Washington County,Vermont,58409.0
37059,0.256733417355179,0.0,-0.08333333333333337,0.47222222222222215,-0.43333333333333346,Davie County,North Carolina,42846.0
22061,0.2567284241153566,0.0,0.5,0.2698412698412699,3.857142857142856,Lincoln Parish,Louisiana,46742.0
32031,0.2566174427753707,0.006362415936579438,0.0,0.09379291863464312,-0.46031794982498864,Washoe County,Nevada,471519.0
39055,0.2562760947794424,0.0,0.09090909090909105,0.1997708174178762,-0.3402573374821295,Geauga County,Ohio,93649.0
45075,0.25529445894981145,0.0,0.04761904761904767,0.16765873015873015,-0.19138755980861255,Orangeburg County,South Carolina,86175.0
39037,0.2543384266233639,0.019564494355643378,0.08333333333333348,1.6944444444444446,0.01666666666666683,Darke County,Ohio,51113.0
08049,0.25422651582560063,0.0,0.0,0.3333333333333333,0.0,Grand County,Colorado,15734.0
13069,0.25420007857093335,0.0,0.09999999999999987,0.17619047619047615,-0.7000000000000002,Coffee County,Georgia,43273.0
13225,0.25412038045451246,0.03630291149350178,0.0,0.05555555555555558,0.0,Peach County,Georgia,27546.0
48039,0.25383151999657994,0.002671910736806105,0.5573770491803278,0.24348465741908357,0.4424154388877357,Brazoria County,Texas,374264.0
39155,0.252558416761797,0.01010233667047188,0.19047619047619047,0.2301587301587301,-0.3655083655083655,Trumbull County,Ohio,197974.0
36101,0.2516277167930048,0.0,0.26315789473684226,0.22949908708422648,0.35351722523506757,Steuben County,New York,95379.0
53013,0.25094102885821834,0.0,0.0,0.0,-1.0,Columbia County,Washington,3985.0
28111,0.2505637684790779,0.08352125615969264,0.0,0.16666666666666666,0.0,Perry County,Mississippi,11973.0
30053,0.2502502502502503,0.05005005005005005,0.25,0.1944444444444445,0.7499999999999998,Lincoln County,Montana,19980.0
55133,0.24987753526736897,0.0024740350026472174,0.08602150537634423,0.11976040362165492,-0.20791214047940476,Waukesha County,Wisconsin,404198.0
22041,0.2498126405196103,0.0,0.0,0.08333333333333333,-4.02661424466959,Franklin Parish,Louisiana,20015.0
13269,0.24937655860349128,0.0,0.0,0.3333333333333333,0.0,Taylor County,Georgia,8020.0
42059,0.2483923495156349,0.0,0.2857142857142856,0.1507936507936507,-0.32142857142857184,Greene County,Pennsylvania,36233.0
51133,0.24803637866887143,0.0,0.5,0.16666666666666666,-0.4660044150110374,Northumberland County,Virginia,12095.0
48303,0.2479320215475466,0.0032198963837343714,0.5098039215686274,0.358762335251436,0.8999455337690629,Lubbock County,Texas,310569.0
21111,0.24779689001861085,0.01043355326394151,0.52,0.25610549943883276,0.3945352203280801,Jefferson County,Kentucky,766757.0
47135,0.24764735017335315,0.0,0.0,0.0,-1.0,Perry County,Tennessee,8076.0
01021,0.24759160889529125,0.0,0.10000000000000009,0.16428571428571428,0.25454545454545485,Chilton County,Alabama,44428.0
47005,0.24752475247524752,0.0,0.33333333333333326,0.11111111111111101,-0.3333333333333337,Benton County,Tennessee,16160.0
49029,0.24744308808973936,0.0,0.0,0.16666666666666666,0.0,Morgan County,Utah,12124.0
19095,0.24715768660405338,0.0,0.33333333333333326,0.611111111111111,0.2222222222222221,Iowa County,Iowa,16184.0
39049,0.24681869685803595,0.0022783264325357167,0.15658362989323837,0.13561602145606622,-0.42761204444931245,Franklin County,Ohio,1316756.0
13289,0.24630541871921183,0.0,0.0,0.0,-1.0,Twiggs County,Georgia,8120.0
47021,0.24589962377357563,0.0,0.25,0.13095238095238093,1.7500000000000009,Cheatham County,Tennessee,40667.0
33003,0.24534859946841137,0.0,0.19999999999999996,0.15,0.8,Carroll County,New Hampshire,48910.0
24017,0.24501246500915735,0.006125311625228933,0.21212121212121215,0.2413419913419914,-0.031013035699071323,Charles County,Maryland,163257.0
44003,0.24346894553599688,0.0,0.25,1.130952380952381,0.07954545454545436,Kent County,Rhode Island,164292.0
12131,0.2430100849185241,0.0,0.125,0.06388888888888881,0.38793103448275756,Walton County,Florida,74071.0
26135,0.24268899405411964,0.0,1.8467419002548233,,,Oscoda County,Michigan,8241.0
39153,0.2421383589673446,0.009241922097990251,0.11016949152542366,0.18508441346888027,-0.1593038055291982,Summit County,Ohio,541013.0
18171,0.24198427102238354,0.12099213551119177,0.0,0.3333333333333333,0.0,Warren County,Indiana,8265.0
54069,0.24148173190698125,0.0,0.11111111111111116,0.1878306878306879,0.2456140350877194,Ohio County,West Virginia,41411.0
18139,0.24123997346360293,0.0,0.0,0.3333333333333333,0.5000000000000002,Rush County,Indiana,16581.0
20185,0.24061597690086622,0.0,0.0,0.5011559002811904,,Stafford County,Kansas,4156.0
17089,0.24041938155870646,0.01314793492899176,0.1327433628318584,0.12461815798098981,-0.08803143214306064,Kane County,Illinois,532403.0
31107,0.2400384061449832,0.0,0.0,0.0,-1.0,Knox County,Nebraska,8332.0
36015,0.23964723926380369,0.0,0.3333333333333335,0.19444444444444434,0.7111111111111117,Chemung County,New York,83456.0
48113,0.2394218058247417,0.004932620405264093,0.14936247723132956,0.13258391563786862,-0.10532048733524535,Dallas County,Texas,2635516.0
51109,0.23941900986938364,0.0,0.125,0.1448412698412699,-0.14719626168224287,Louisa County,Virginia,37591.0
12113,0.23872434391497072,0.010851106541589578,0.22222222222222232,0.41633597883597884,-0.0067965289155895725,Santa Rosa County,Florida,184313.0
18073,0.2383648173529587,0.029795602169119837,0.33333333333333326,0.17777777777777773,0.1851851851851849,Jasper County,Indiana,33562.0
01023,0.23830328064183018,0.0,0.5,0.5,0.5,Choctaw County,Alabama,12589.0
53011,0.23758758481979186,0.012289013007920268,0.05454545454545445,0.12477621745914431,-0.06119900489422958,Clark County,Washington,488241.0
38085,0.2364066193853428,0.0,0.0,0.0,-1.0,Sioux County,North Dakota,4230.0
29183,0.23630547581973127,0.007462278183780987,0.6964285714285714,0.38697210499536056,0.8702202774600964,St. Charles County,Missouri,402022.0
49011,0.23629954906169387,0.00281308986978207,0.09090909090909083,0.12544754843944225,-0.1914148824185874,Davis County,Utah,355481.0
37135,0.23572833319863143,0.0,0.16666666666666674,0.09174116645381014,0.17840054682159967,Orange County,North Carolina,148476.0
48115,0.23570081709616594,0.0,2.0000000000000004,0.44271760427364315,,Dawson County,Texas,12728.0
08095,0.23446658851113716,0.0,0.0,,,Phillips County,Colorado,4265.0
39133,0.23389509189615057,0.006155133997267121,0.1875,0.2645792722547109,-0.2566440808875159,Portage County,Ohio,162466.0
16003,0.2328830926874709,0.0,-0.424854000214969,,,Adams County,Idaho,4294.0
48121,0.2321893312383694,0.004508530703657658,0.07853403141361248,0.11699155128474488,-0.004983773609187003,Denton County,Texas,887207.0
46081,0.2321622039931899,0.0,0.19999999999999996,0.4555555555555555,0.17142857142857149,Lawrence County,South Dakota,25844.0
53035,0.2320672774088031,0.003683607577917509,0.0,0.08928571428571426,-0.38356164383561664,Kitsap County,Washington,271473.0
28125,0.23142791020597084,0.0,0.0,0.0,-1.0,Sharkey County,Mississippi,4321.0
23015,0.23098689149390772,0.0,0.0,0.20000000000000004,0.0,Lincoln County,Maine,34634.0
44009,0.23093400861622748,0.0,0.03571428571428559,0.5674603174603173,0.021428571428571352,Washington County,Rhode Island,125577.0
16027,0.23058616744036303,0.004350682404535152,0.10416666666666674,0.37411616161616174,0.15147675047310072,Canyon County,Idaho,229849.0
46039,0.22983222247759136,0.0,0.0,0.0,-1.0,Deuel County,South Dakota,4351.0
40027,0.22886195750913688,0.021125719154689557,0.08333333333333348,0.12283319124751357,-0.2069367017147693,Cleveland County,Oklahoma,284014.0
37037,0.22827984423257688,0.0,0.2142857142857144,0.12484737484737485,0.49121644017235777,Chatham County,North Carolina,74470.0
13013,0.22825564632388276,0.024026910139356077,1.1111111111111112,0.48941798941798953,3.111111111111109,Barrow County,Georgia,83240.0
26021,0.2281601814851272,0.006518862328146492,0.09375,0.17179336468129577,-0.1995367865837162,Berrien County,Michigan,153401.0
53055,0.22750540325332727,0.0,0.0,0.0,-1.0,San Juan County,Washington,17582.0
48485,0.22687741057248734,0.0,0.0714285714285714,0.31269841269841275,0.08241758241758235,Wichita County,Texas,132230.0
27029,0.22680880018144703,0.0,0.0,0.3333333333333333,-0.17617015975833838,Clearwater County,Minnesota,8818.0
56017,0.22660321776569228,0.0,0.0,0.0,-1.0,Hot Springs County,Wyoming,4413.0
51115,0.22639800769753227,0.0,0.0,0.0,-1.0,Mathews County,Virginia,8834.0
51113,0.22622728301033104,0.0,0.0,0.0,-1.0,Madison County,Virginia,13261.0
38025,0.22603978300180833,0.0,0.0,0.0,-1.0,Dunn County,North Dakota,4424.0
36121,0.22579593065556086,0.02508843673950676,0.125,0.08928571428571426,0.8750000000000004,Wyoming County,New York,39859.0
02020,0.22569444444444445,0.006944444444444444,0.06557377049180335,0.06402155605638053,-0.4976138346570679,Anchorage Municipality,Alaska,288000.0
42071,0.22538865800294655,0.005497284341535282,0.268041237113402,0.4015637733440472,-0.07351851338312843,Lancaster County,Pennsylvania,545724.0
13275,0.22496681739443433,0.0,0.4285714285714286,0.14285714285714302,-0.6785714285714284,Thomas County,Georgia,44451.0
40115,0.22488514794230088,0.0,0.16666666666666652,0.22222222222222218,-0.8095238095238095,Ottawa County,Oklahoma,31127.0
13255,0.22487744179422214,0.0,0.0714285714285714,0.10966810966810951,0.27731092436974847,Spalding County,Georgia,66703.0
42023,0.22487069934787496,0.0,0.0,0.0,-1.0,Cameron County,Pennsylvania,4447.0
21239,0.22443330590259594,0.0,0.19999999999999996,0.2888888888888888,0.2999999999999998,Woodford County,Kentucky,26734.0
35031,0.22419325458545267,0.0,0.3333333333333335,0.4888888888888889,0.2941176470588238,McKinley County,New Mexico,71367.0
48477,0.22295301265258347,0.0,0.0,0.19999999999999987,-0.7230040022026698,Washington County,Texas,35882.0
16069,0.22272817263908137,0.04949514947535141,0.2857142857142856,0.3452380952380953,0.38095238095238093,Nez Perce County,Idaho,40408.0
